ep_title,ep_url,sutra,ep_in_app,ep_featured,ep_description,ep_songbook_title,ep_volume,ep_rating,genres,genres_full,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,artwork_lg_url,lyrics_title,lyrics_id,created_at,playlist_names_clean
Bloom Past Doom (Apes Gone Wrong Series) EPx5 - BLOWsutra (Revolt Now)  Grassroots Hope Song,https://soundcloud.com/bananasutra/sets/bloom-past-doom-apes-gone-wrong-series-epx5-blowsutra-revolt-now-grassroots-hope-song,BLOWsutra,checked,,,,1,,"BURLESQUE,FOLK,INDIE,JAZZ","BURLESQUE,CABARET,COUNTRY,FOLK,INDIE,JAZZ,PSYCHEDELIC,SOUL",5,3474,37,0:15:41,https://i1.sndcdn.com/artworks-NfNdCTLZ9C9HupPU-ETvEcw-t500x500.png,https://i1.sndcdn.com/artworks-NfNdCTLZ9C9HupPU-ETvEcw-t1080x1080.png,Bloom Past Doom,L-36,2026-01-15 07:26,"BLOWsutra,BLOWsutra : REVOLT (now),BURLESQUEsutra,BURLESQUEsutra (Best Of),FOLKsutra,INDIEsutra,QUACKsutra where we sing FU"
I Think I Need a Good Spank!ng (in Madrid) ⚯ SHOWsutra EPx9,https://soundcloud.com/bananasutra/sets/i-think-i-need-a-good-spankng-in-madrid-showsutra-epx9,SHOWsutra,checked,,,,1,,"BURLESQUE,DUB,INDIE,JAZZ","BURLESQUE,DUB,FADO,HIP HOP,INDIE,JAZZ",9,1595,13,0:26:59,https://i1.sndcdn.com/artworks-PfxPRXz3WMhUPWjS-5CSzRQ-t500x500.png,https://i1.sndcdn.com/artworks-PfxPRXz3WMhUPWjS-5CSzRQ-t1080x1080.png,I Think I Need a Good Spank!ng (in Madrid),L-112,2025-07-02 23:26,"BURLESQUEsutra,DUBsutra,FLOWsutra : WET (my friend),INDIEsutra,JAZZsutra,LOFIsutra"
A Man's a Man and A' That (à la bananasutra) EPx3 - VOL. 02 - Revolution Forever,https://soundcloud.com/bananasutra/sets/a-mans-a-man-and-a-that-a-la-bananasutra-epx3-vol-02-revolution-forever,BLOWsutra,checked,,,,2,,"LOFI,MANTRA","LOFI,MANTRA,TRIP HOP",3,931,9,0:09:42,https://i1.sndcdn.com/artworks-1bqixGWYedpZR647-tZkbFA-t500x500.png,https://i1.sndcdn.com/artworks-1bqixGWYedpZR647-tZkbFA-t1080x1080.png,A Man's a Man and A' That,L-5,2025-04-25 03:30,"BLOWsutra : REVOLT (now),INDIEsutra,KNOWsutra where questions matter,LOFIsutra,MANTRAsutra"
So · What Is Racism • EPx9 Vol. 2 • KNOWsutra Gipsy Jazz + LoFi,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-jazz-lofi-epx9-vol2,KNOWsutra,checked,,,,2,,"JAZZ,LOFI","GIPSY,JAZZ,LOFI",9,7512,67,0:29:01,https://i1.sndcdn.com/artworks-NK0wy8xSKMBP4LSI-DlE3WA-t500x500.png,https://i1.sndcdn.com/artworks-NK0wy8xSKMBP4LSI-DlE3WA-t1080x1080.png,"So, What Is Racism?",L-228,2026-03-27 04:14,"JAZZsutra,JAZZsutra (Best Of),KNOWsutra where questions matter,LOFIsutra,LOFIsutra (Best Of)"
Donkeys Years - SHOWsutra Fanana Club Gratitude EPx20,https://soundcloud.com/bananasutra/sets/donkeys-years-showsutra-fanana-club-gratitude-epx20,GLOWsutra,checked,,,,1,,"BURLESQUE,DUB,INDIE,JAZZ,LOFI,ROCK","BURLESQUE,CABARET,DUB,FLAMENCO,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,RAGGA,ROCK",20,10903,103,0:59:12,https://i1.sndcdn.com/artworks-09nrbUudNilo3UyQ-Qz1LzA-t500x500.png,https://i1.sndcdn.com/artworks-09nrbUudNilo3UyQ-Qz1LzA-t1080x1080.png,Donkeys Years,L-63,2025-12-09 00:16,"BURLESQUEsutra,BURLESQUEsutra (Best Of),INDIEsutra,JAZZsutra,LOFIsutra,LOFIsutra (Best Of),SHOWsutra : FANANA Club,SHOWsutra where bananas play"
Serial BLOWerrr ✰ RAGGA DUBsutra,https://soundcloud.com/bananasutra/sets/serial-blowerrr,BLOWsutra,checked,,,,1,,DUB,"DUB,FLAMENCO,RAGGA",7,1518,15,0:23:25,https://i1.sndcdn.com/artworks-L6YErpavAldzq4cD-HRzVlg-t500x500.png,https://i1.sndcdn.com/artworks-L6YErpavAldzq4cD-HRzVlg-t1080x1080.png,Serial Blowers,L-216,2025-01-31 13:03,"BLOWsutra,BLOWsutra : APES (gone wrong),DUBsutra,QUACKsutra where we sing FU"
But(t) How Can You? GROWsutra (Dare to Care) EPx10,https://soundcloud.com/bananasutra/sets/butt-how-can-you-growsutra-epx10,KNOWsutra,checked,,,,1,,"DUB,INDIE,LOFI","DUB,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,RAGGA",10,4387,16,0:19:15,https://i1.sndcdn.com/artworks-wzNXJ0kKC1UWtYRu-qF7vrw-t500x500.png,https://i1.sndcdn.com/artworks-wzNXJ0kKC1UWtYRu-qF7vrw-t1080x1080.png,But(t) How Can You?,L-40,2026-03-06 21:23,"DUBsutra,GROWsutra where we be brave,INDIEsutra,LOFIsutra,LOFIsutra (Best Of)"
Atheist Tango EP x9 VOL. 1 ☰ Waldo's Burlesque Tales of Truth,https://soundcloud.com/bananasutra/sets/atheist-tango-ep-x9-vol-1-waldos-burlesque-tales-of-truth,GROWsutra,checked,,,,1,,"BURLESQUE,FOLK,JAZZ","BURLESQUE,FOLK,JAZZ",9,1664,23,0:29:14,https://i1.sndcdn.com/artworks-zGmZBF6E6J0dpCF7-7ObUQQ-t500x500.png,https://i1.sndcdn.com/artworks-zGmZBF6E6J0dpCF7-7ObUQQ-t1080x1080.png,The Atheist Tango,L-243,2025-04-06 05:22,"BURLESQUEsutra,FOLKsutra,GROWsutra : GOD (etc),JAZZsutra,Questions for the (kind) POPE in the Sky,SHOWsutra where bananas play"
Joseph Campbell's Truth Metaphors ☷ KNOWsutra EPx12,https://soundcloud.com/bananasutra/sets/joseph-campbells-truth-metaphors-knowsutra-epx12,KNOWsutra,checked,,,,1,,"BLUES,BURLESQUE,DUB,INDIE,LOFI,MANTRA","BLUES,BURLESQUE,DUB,INDIE,LOFI,MANTRA",12,2254,22,0:41:38,https://i1.sndcdn.com/artworks-jy4Ny3sg2PSbdteq-7zc7yg-t500x500.jpg,https://i1.sndcdn.com/artworks-jy4Ny3sg2PSbdteq-7zc7yg-t1080x1080.jpg,Metaphors' Edge (Joseph Campbell's song),L-160,2025-08-24 06:22,"BLUESsutra,BURLESQUEsutra,DUBsutra,INDIEsutra,KNOWsutra : (naked) TRUTH,KNOWsutra where questions matter,LOFIsutra,MANTRAsutra"
FOTUS CIRCUS ★ VOL.4 EPx9 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol4-epx9-burlesquesutra,QUACKsutra,checked,,,,4,,"BANJO,BURLESQUE,DUB,JAZZ","BANJO,BURLESQUE,DUB,JAZZ",9,4010,22,0:28:50,https://i1.sndcdn.com/artworks-hEoexhjMEJaTLs2Y-y53BjQ-t500x500.png,https://i1.sndcdn.com/artworks-hEoexhjMEJaTLs2Y-y53BjQ-t1080x1080.png,FOTUS Circus: Angels Eyes,L-81,2025-05-21 02:12,"BANJOsutra,DUBsutra,FOTUS CIRCUS Playlist An American Freaks Show,JAZZsutra,QUACKsutra : FOTUS Circus"
Make Amurica Gulag Again ☭ BLOWsutra DUB EPx25,https://soundcloud.com/bananasutra/sets/make-amurica-gulag-again-blowsutra-dub-epx25,QUACKsutra,checked,,,,1,,"DUB,FOLK,INDIE,LOFI","DUB,FOLK,GIPSY,INDIE,LOFI,RAGGA",25,8372,87,1:19:51,https://i1.sndcdn.com/artworks-EtyWMtEaw4pyLtcc-MBCl2Q-t500x500.png,https://i1.sndcdn.com/artworks-EtyWMtEaw4pyLtcc-MBCl2Q-t1080x1080.png,Make Amurica Gulag Again (MAGA),L-151,2025-06-27 04:05,"BLOWsutra,BLOWsutra : MAxA Series,DUBsutra,DUBsutra (Best Of),FOTUS CIRCUS Playlist An American Freaks Show,LOFIsutra,QUACKsutra where we sing FU"
Everybody Knows EP x6 : INDIEsutra,https://soundcloud.com/bananasutra/sets/everybody-knows-epx6-indie-rocksutra,KNOWsutra,checked,,,,2,,INDIE,INDIE,6,806,3,0:14:37,https://i1.sndcdn.com/artworks-idU4oy8bvs1SNH2k-5V1pjg-t500x500.png,https://i1.sndcdn.com/artworks-idU4oy8bvs1SNH2k-5V1pjg-t1080x1080.png,Everybody Knows,L-72,2025-01-15 00:59,"BURLESQUEsutra,INDIEsutra,KNOWsutra where questions matter,LOFIsutra,MANTRAsutra,ROCKsutra"
Oh My · Oh Why (Socrates Song) - GROWsutra EPx7,https://soundcloud.com/bananasutra/sets/oh-my-oh-why-socrates-song-growsutra-epx7,KNOWsutra,checked,,,,1,,"DUB,FOLK,INDIE","DUB,FOLK,INDIE",7,1245,12,0:26:35,https://i1.sndcdn.com/artworks-u4xWThnzlboyzPPM-yy5lxA-t500x500.png,https://i1.sndcdn.com/artworks-u4xWThnzlboyzPPM-yy5lxA-t1080x1080.png,"Oh My, Oh Why (Socrates Song)",L-171,2025-08-08 01:24,"BURLESQUEsutra,DUBsutra,FOLKsutra,GROWsutra where we be brave,INDIEsutra,KNOWsutra : but(t) WHY,MANTRAsutra"
Bee the Fool EP x2 : BANJOsutra,https://soundcloud.com/bananasutra/sets/bee-the-fool-ep-x2-honeysutra,SHOWsutra,checked,,,,1,,"BANJO,BLUES,FOLK","BANJO,BLUES,FOLK",2,408,5,0:07:16,https://i1.sndcdn.com/artworks-1QKzz4xNQaa8y2oX-Ru7mWg-t500x500.jpg,https://i1.sndcdn.com/artworks-1QKzz4xNQaa8y2oX-Ru7mWg-t1080x1080.jpg,Be The Fool (Perfection Is A Lie),L-26,2024-12-21 03:33,"BANJOsutra,FLOWsutra where time is space,SHOWsutra: (shades of) FOOLS"
Win-Win After Midnight ⭐︎ FLOWsutra (Wet My Friend) Indie Folk EPx4,https://soundcloud.com/bananasutra/sets/win-win-after-midnight-flowsutra-folk-epx4,FLOWsutra,checked,,,,1,,"BANJO,FOLK","BANJO,FOLK",4,1916,32,0:11:34,https://i1.sndcdn.com/artworks-uJrRNfc2mPG53hUI-tdlVIw-t500x500.png,https://i1.sndcdn.com/artworks-uJrRNfc2mPG53hUI-tdlVIw-t1080x1080.png,Win-Win After Midnight,L-345,2026-04-25 04:53,"FLOWsutra where time is space,FOLKsutra,JAZZsutra"
The Echo Song Song ☭ Vladimir Vysotsky - EPx6  English Cover ☭ BLOWsutra Gipsy Trip Hop Trip,https://soundcloud.com/bananasutra/sets/the-echo-song-song-vladimir-vysotsky-epx6-english-cover-blowsutra-gipsy-trip-hop-trip,BLOWsutra,checked,,,,2,,"BURLESQUE,DUB,FOLK,INDIE,LOFI","BURLESQUE,DUB,FOLK,GIPSY,INDIE,LOFI,PSYCHEDELIC,TRIP HOP",6,3527,30,0:18:46,https://i1.sndcdn.com/artworks-csa1LSOJaNbx8eWJ-OVqzHA-t500x500.png,https://i1.sndcdn.com/artworks-csa1LSOJaNbx8eWJ-OVqzHA-t1080x1080.png,The Echo Song,L-247,2025-10-27 04:02,"BLOWsutra,BLOWsutra : REVOLT (now),BURLESQUEsutra,DUBsutra,DUBsutra (Best Of),INDIEsutra,LOFIsutra"
Read Me Harder (BB is for Banned Books) ☆ SHOWsutra Side A+B EPx19,https://soundcloud.com/bananasutra/sets/read-me-harder-bb-is-for-banned-books-showsutra-side-ab-epx19,BLOWsutra,checked,,,,1,,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BANJO,BLUES,BURLESQUE,COUNTRY,DUB,FOLK,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,ROCK",19,9665,67,1:02:22,https://i1.sndcdn.com/artworks-AsBdOuYSmx4CVzKs-Y8zKhQ-t500x500.png,https://i1.sndcdn.com/artworks-AsBdOuYSmx4CVzKs-Y8zKhQ-t1080x1080.png,Read Me Harder (BB is for Banned Books),L-203,2025-10-21 03:56,"BLOWsutra : CENSOR(ed),BLUESsutra,BLUESsutra (Best Of),BURLESQUEsutra,BURLESQUEsutra (Best Of),DUBsutra,ROCKsutra,SHOWsutra where bananas play"
Up a San Francisco Hill EP(x4) VOL.2,https://soundcloud.com/bananasutra/sets/up-a-san-francisco-hill-epx4-vol2,GLOWsutra,checked,,,,2,,DUB,DUB,4,752,9,0:13:31,https://i1.sndcdn.com/artworks-pNf3bEZAmay75ojX-AjKkkg-t500x500.png,https://i1.sndcdn.com/artworks-pNf3bEZAmay75ojX-AjKkkg-t1080x1080.png,Up a San Francisco Hill,L-277,2025-01-29 19:15,"GLOWsutra : RAINBOWS (in my clouds),GLOWsutra where gratitude feeds,INDIEsutra"
The Dystopian Quiz Song ★ EPx15 ★ Acoustic SOULsutra,https://soundcloud.com/bananasutra/sets/the-dystopian-quiz-song-epx15-acoustic-soulsutra,BLOWsutra,checked,,,,1,,"BLUES,BURLESQUE,JAZZ,MANTRA","ACOUSTIC,BLUES,BURLESQUE,JAZZ,MANTRA",15,2970,14,0:46:20,https://i1.sndcdn.com/artworks-jQRym0eZpol8JOvs-sUKVsw-t500x500.png,https://i1.sndcdn.com/artworks-jQRym0eZpol8JOvs-sUKVsw-t1080x1080.png,The Dystopian Quiz Song,L-246,2025-04-18 20:27,"BANJOsutra,BLOWsutra : APES (gone wrong),BLUESsutra,BURLESQUEsutra,FOLKsutra,FOTUS CIRCUS Playlist An American Freaks Show,GROWsutra where we be brave,INDIEsutra,JAZZsutra,MANTRAsutra,QUACKsutra where we sing FU"
Hold the Mic · Babe  EP X7 | Soul Prayer Lullabies,https://soundcloud.com/bananasutra/sets/hold-the-mic-babe-soul,GROWsutra,checked,,,,1,,"BLUES,FOLK,MANTRA",SOUL,7,5092,23,0:19:47,https://i1.sndcdn.com/artworks-ZzVNwSHzbhNq9mzn-vHyL4w-t500x500.png,https://i1.sndcdn.com/artworks-ZzVNwSHzbhNq9mzn-vHyL4w-t1080x1080.png,"Hold The Mic, Babe",L-102,2024-11-12 08:39,"BANJOsutra,BOWsutra the last of 7 sutras · it's divine <3,DUBsutra,DUBsutra (Best Of),GROWsutra : KIND(ness),GROWsutra where we be brave,JAZZsutra,MANTRAsutra"
BANANA ALLELUIA ♾ EPx5 ♾ KNOWsutra BURLESQUE,https://soundcloud.com/bananasutra/sets/banana-alleluia-epx5-knowsutra-burlesque,KNOWsutra,checked,,,,1,,"BANJO,BURLESQUE,FOLK","BANJO,BURLESQUE,CABARET,FOLK",6,1319,24,0:20:03,https://i1.sndcdn.com/artworks-ygtp0Bp5Ccu1zSfd-ysCUOA-t500x500.png,https://i1.sndcdn.com/artworks-ygtp0Bp5Ccu1zSfd-ysCUOA-t1080x1080.png,Banana Alleluia,L-22,2025-08-01 09:27,"BURLESQUEsutra,KNOWsutra where questions matter,SHOWsutra : B.J. (is for Banana Jesters)"
We Live Not By Lies ⚬ EPx12 ⚬ GROWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/we-live-not-by-lies-epx12-growsutra-revolution-ring,GROWsutra,checked,,,,1,,"BURLESQUE,DUB,INDIE,LOFI,ROCK","BURLESQUE,DUB,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",12,11030,107,0:34:57,https://i1.sndcdn.com/artworks-aUUxzKo6oEXsOIfq-vtqUJA-t500x500.png,https://i1.sndcdn.com/artworks-aUUxzKo6oEXsOIfq-vtqUJA-t1080x1080.png,We Live Not By Lies,L-282,2025-11-13 07:30,"BLOWsutra : REVOLT (now),BURLESQUEsutra,DUBsutra,DUBsutra (Best Of),GROWsutra where we be brave,INDIEsutra,INDIEsutra (Best Of),KNOWsutra : (naked) TRUTH,LOFIsutra,ROCKsutra"
A Letter to My Friend (Never Again) EPx44 ☮ GROWsutra World Peace Mantra,https://soundcloud.com/bananasutra/sets/a-letter-to-my-friend-never-again-epx44-growsutra-world-peace-mantra,KNOWsutra,checked,,,,1,,"BANJO,BLUES,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","BANJO,BLUES,DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI,MANTRA,RAGGA,SOUL",44,28207,224,2:26:10,https://i1.sndcdn.com/artworks-wWQhnGqz9vHL3gbU-Sx2Pvw-t500x500.png,https://i1.sndcdn.com/artworks-wWQhnGqz9vHL3gbU-Sx2Pvw-t1080x1080.png,A Letter To My Friend (Never Again),L-3,2025-10-10 03:58,"BANJOsutra,BLUESsutra (Best Of),GROWsutra where we be brave,INDIEsutra,INDIEsutra (Best Of),JAZZsutra (Best Of),KNOWsutra : PEACE (not War),KNOWsutra where questions matter,LOFIsutra,LOFIsutra (Best Of),WORLDsutra (Best Of)"
Question di Kingdom ✰ Ragga DUBsutra EPx10,https://soundcloud.com/bananasutra/sets/question-di-kingdom-ragga-dubsutra-epx10,KNOWsutra,checked,,,,1,,DUB,RAGGA,10,2864,24,0:27:13,https://i1.sndcdn.com/artworks-mKTmWGkHkyRy4ocv-MREqIQ-t500x500.png,https://i1.sndcdn.com/artworks-mKTmWGkHkyRy4ocv-MREqIQ-t1080x1080.png,Question Di Kingdom,L-199,2025-03-01 11:04,"BANJOsutra,DUBsutra,KNOWsutra : BERTRAND (mon chéri),KNOWsutra where questions matter,LOFIsutra,Questions for the (kind) POPE in the Sky"
Where We Begin (Preakly Peaches) EPx4,https://soundcloud.com/bananasutra/sets/where-we-begin-preakly-peaches-epx4,FLOWsutra,checked,,,,1,,"BURLESQUE,DUB","BURLESQUE,DUB",4,775,9,0:10:39,https://i1.sndcdn.com/artworks-jm4lztgC6B1n1CHp-ql6gNg-t500x500.jpg,https://i1.sndcdn.com/artworks-jm4lztgC6B1n1CHp-ql6gNg-t1080x1080.jpg,Where We Begin (Preakly Peaches),L-297,2024-12-23 12:00,"BURLESQUEsutra,FLOWsutra : WET (my friend),FLOWsutra where time is space,INDIEsutra,ROCKsutra"
Linguistic Weaponry EPx7 Burlesque DUBsutra,https://soundcloud.com/bananasutra/sets/linguistic-weaponry-epx7-burlesque-dubsutra,SHOWsutra,checked,,,,1,,"BURLESQUE,DUB","BURLESQUE,DUB,GIPSY",3,612,5,0:08:25,https://i1.sndcdn.com/artworks-gk645DrsmcEOxAyn-PRMvkA-t500x500.png,https://i1.sndcdn.com/artworks-gk645DrsmcEOxAyn-PRMvkA-t1080x1080.png,Linguistic Weaponry,L-147,2025-03-06 00:05,"DUBsutra,INDIEsutra,KNOWsutra where questions matter,LOFIsutra,SHOWsutra : FANANA Club"
Bo Burnham Gone Bananas 🍌 COVERsutra Vaudeville Indie JAZZ EPx11,https://soundcloud.com/bananasutra/sets/bo-burnham-gone-bananas-coversutra-epx11,SHOWsutra,checked,,,,1,,"BLUES,BURLESQUE,DUB,INDIE,JAZZ,LOFI","BLUES,BURLESQUE,DUB,INDIE,JAZZ,LOFI",11,4432,47,0:43:15,https://i1.sndcdn.com/artworks-0cRNu3FFXne8uJuk-QwQNJA-t500x500.png,https://i1.sndcdn.com/artworks-0cRNu3FFXne8uJuk-QwQNJA-t1080x1080.png,Bo Burnham Covers,L-37,2026-03-07 23:40,"BURLESQUEsutra,DUBsutra,INDIEsutra,JAZZsutra,JAZZsutra (Best Of),LOFIsutra"
Dump Trump EPx4 🪦 BLOWsutra Burlesque ROCK,https://soundcloud.com/bananasutra/sets/dump-trump-epx4-blowsutra-burlesque-rock,QUACKsutra,checked,,,,1,,"BURLESQUE,LOFI,MANTRA,ROCK","BURLESQUE,LOFI,MANTRA,PUNK,ROCK",4,719,5,0:12:41,https://i1.sndcdn.com/artworks-j9D9XVaWNRVgQ3WS-Ns1zng-t500x500.png,https://i1.sndcdn.com/artworks-j9D9XVaWNRVgQ3WS-Ns1zng-t1080x1080.png,Dump Trump,L-66,2025-09-04 20:33,"LOFIsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU,ROCKsutra"
Tell the Truth EP x4 BLUESsutra,https://soundcloud.com/bananasutra/sets/tell-the-truth-ep-x4-bluessutra,KNOWsutra,checked,,,,2,,"BANJO,BLUES,JAZZ","BANJO,BLUES,JAZZ",5,1294,21,0:18:54,https://i1.sndcdn.com/artworks-1orEckq5nx9HrqGz-OMASFw-t500x500.jpg,https://i1.sndcdn.com/artworks-1orEckq5nx9HrqGz-OMASFw-t1080x1080.jpg,Tell The Truth,L-239,2025-01-22 11:10,"BANJOsutra,BLUESsutra,GROWsutra where we be brave,INDIEsutra,JAZZsutra,KNOWsutra : (naked) TRUTH,KNOWsutra where questions matter"
MAMA-B-C (Make America Mine Achtung Encore) • BLOWsutra MAxA Series EPx3,https://soundcloud.com/bananasutra/sets/mama-b-c-blowsutra-maxa-series-epx3,QUACKsutra,checked,,,,2,,"BANJO,DUB,INDIE,MANTRA","ACOUSTIC,BANJO,COUNTRY,DUB,INDIE,MANTRA,TRIP HOP",3,618,8,0:11:37,https://i1.sndcdn.com/artworks-uDzqzbtn80lOeo3H-hV475g-t500x500.png,https://i1.sndcdn.com/artworks-uDzqzbtn80lOeo3H-hV475g-t1080x1080.png,MAMA (Make America Mine Achtung),L-156,2026-02-13 06:21,"BLOWsutra,BLUESsutra,DUBsutra,INDIEsutra"
How to Help a Bible Bro Grow Up · In the name of Religious Freedom,https://soundcloud.com/bananasutra/sets/how-to-help-a-bible-bro-grow-up-in-the-name-of-religious-freedom,GROWsutra,checked,,,,1,,"DUB,FOLK,INDIE","DUB,FOLK,INDIE",7,1744,16,0:20:34,https://i1.sndcdn.com/artworks-iut6y3WtyieWGgpN-uNGjiA-t500x500.png,https://i1.sndcdn.com/artworks-iut6y3WtyieWGgpN-uNGjiA-t1080x1080.png,Shush (How To Help A Bible Bro Grow Up),L-222,2025-04-13 18:49,"BANJOsutra,BURLESQUEsutra,DUBsutra,FOLKsutra,GROWsutra : GOD (etc),GROWsutra where we be brave,JAZZsutra,LOFIsutra,MANTRAsutra,QUACKsutra where we sing FU,Questions for the (kind) POPE in the Sky"
No Fear · My Dear ❢ BLOWsutra Revolution Ring Jazz EPx19,https://soundcloud.com/bananasutra/sets/no-fear-my-dear-blowsutra-revolution-ring-jazz-epx19,BLOWsutra,checked,,,,1,,"BLUES,FOLK,INDIE,JAZZ,LOFI","BLUES,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC",19,14518,144,1:15:40,https://i1.sndcdn.com/artworks-ecBWNrgF4umdHgXR-yDUv4A-t500x500.png,https://i1.sndcdn.com/artworks-ecBWNrgF4umdHgXR-yDUv4A-t1080x1080.png,"No Fear, My Dear",L-166,2025-11-29 07:48,"BLOWsutra,BLOWsutra : REVOLT (now),BLUESsutra,FOLKsutra,INDIEsutra,JAZZsutra,JAZZsutra (Best Of),LOFIsutra,LOFIsutra (Best Of)"
My Quest • EPx6 Vol. 2 • GLOWsutra Jacques Brel Dream,https://soundcloud.com/bananasutra/sets/my-quest-glowsutra-jacques-brel-epx7,GLOWsutra,checked,,,,2,,"BANJO,BLUES,BURLESQUE,DUB,INDIE,JAZZ,ROCK","BANJO,BLUES,BURLESQUE,DUB,INDIE,JAZZ,PSYCHEDELIC,ROCK,TRIP HOP",6,2889,17,0:16:43,https://i1.sndcdn.com/artworks-RvPg90tJzDpSlPKh-ns1cUw-t500x500.png,https://i1.sndcdn.com/artworks-RvPg90tJzDpSlPKh-ns1cUw-t1080x1080.png,This Is My Quest,L-263,2026-03-15 16:44,"BLUESsutra,DUBsutra,GLOWsutra where gratitude feeds,INDIEsutra,INDIEsutra (Best Of),JAZZsutra,ROCKsutra"
The Invisible Man in the Sky (a song inspired by George Carlin) EPx8 VOL.01,https://soundcloud.com/bananasutra/sets/the-invisible-man-in-the-sky-a-song-inspired-by-george-carlin-epx8-vol01,GROWsutra,checked,,,,1,,"BURLESQUE,DUB,LOFI","BURLESQUE,DUB,LOFI",8,1427,13,0:20:53,https://i1.sndcdn.com/artworks-X3sSPUgbNbib2XW8-7bIcSQ-t500x500.png,https://i1.sndcdn.com/artworks-X3sSPUgbNbib2XW8-7bIcSQ-t1080x1080.png,The Invisible Man In The Sky,L-251,2025-04-13 23:17,"BLUESsutra,BURLESQUEsutra,FOLKsutra,GROWsutra : GOD (etc),GROWsutra where we be brave,LOFIsutra,Questions for the (kind) POPE in the Sky,ROCKsutra"
DEFY ✰ 3 Songs EPx7 ✰ BLOWsutra Jazzy Folk Lo-Fi BLUES,https://soundcloud.com/bananasutra/sets/defy-3-songs-epx7-blowsutra-jazzy-folk-lo-fi-blues,BLOWsutra,checked,,,,1,,"BLUES,FOLK,JAZZ,LOFI","BLUES,FOLK,JAZZ,LOFI,TRIP HOP",7,1530,11,0:21:43,https://i1.sndcdn.com/artworks-YZdPzrWX9SlHjJ6q-GKzInQ-t500x500.png,https://i1.sndcdn.com/artworks-YZdPzrWX9SlHjJ6q-GKzInQ-t1080x1080.png,,"L-219,L-275,L-177",2025-07-25 09:45,"BLOWsutra,BLOWsutra : REVOLT (now),BLUESsutra,LOFIsutra"
If We Had But(t) The Truth ☲ Easterican Profanities EPx5 ☲ QUACKsutra,https://soundcloud.com/bananasutra/sets/if-we-had-butt-the-truth-easterican-profanities-epx5-quacksutra,BLOWsutra,checked,,,,1,,BLUES,BLUES,5,1607,18,0:16:02,https://i1.sndcdn.com/artworks-YXoYMbXvm3ILHBz6-ixlblg-t500x500.png,https://i1.sndcdn.com/artworks-YXoYMbXvm3ILHBz6-ixlblg-t1080x1080.png,If We Had But(t) The Truth,L-114,2025-05-27 15:41,"BLOWsutra : APES (gone wrong),BLUESsutra,FOLKsutra,INDIEsutra,MANTRAsutra,QUACKsutra where we sing FU"
Creepy Con Meme EPX2 • Dicky Ducky DUBsutra,https://soundcloud.com/bananasutra/sets/creepy-con-meme-epx2-dicky-ducky-dubsutra,QUACKsutra,checked,,,,1,,DUB,DUB,2,553,4,0:06:26,https://i1.sndcdn.com/artworks-DywO4KaBtyF8CyML-ToVQ2g-t500x500.png,https://i1.sndcdn.com/artworks-DywO4KaBtyF8CyML-ToVQ2g-t1080x1080.png,Creepy Con Meme,L-48,2025-02-22 21:09,"DUBsutra,LOFIsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU"
Easy (Death Is Nothing At All) ❣ BOWsutra EPx9,https://soundcloud.com/bananasutra/sets/easy-death-is-nothing-at-all-bowsutra-epx9,BOWsutra,checked,,,,1,,"BANJO,BLUES,DUB,INDIE","BANJO,BLUES,DUB,INDIE",9,2020,25,0:32:39,https://i1.sndcdn.com/artworks-bzZBqdfk2aR7Mc8I-ba7MdA-t500x500.png,https://i1.sndcdn.com/artworks-bzZBqdfk2aR7Mc8I-ba7MdA-t1080x1080.png,Easy (Death Is Nothing At All),L-67,2025-09-26 19:38,"BLUESsutra,BOWsutra : DEATH (is nothing),BOWsutra the last of 7 sutras · it's divine <3,DUBsutra,INDIEsutra"
Predators (why war) EP x11 vol.2,https://soundcloud.com/bananasutra/sets/predators-why-war-ep-vol2,KNOWsutra,checked,,,,2,,MANTRA,MANTRA,11,2152,23,0:38:38,https://i1.sndcdn.com/artworks-OWRInG4UzoJJhhFd-ho8qyg-t500x500.jpg,https://i1.sndcdn.com/artworks-OWRInG4UzoJJhhFd-ho8qyg-t1080x1080.jpg,Predators (Why War),L-194,2025-01-08 00:47,"BURLESQUEsutra,FOLKsutra,INDIEsutra,JAZZsutra,KNOWsutra : PEACE (not War),LOFIsutra,MANTRAsutra"
