track_title,track_id,sc_url,current_lyrics_id,current_lyrics_title_in_SC,CORRECT_SONG_TITLE (for lyrics_id matching correction),SONGS_title_at_current_id,correct_lyrics_id,issue_type
[01] MASA (Make America Safe Again) • QUACKsutra Psychedelic DUB BANJO,2211183566,https://soundcloud.com/bananasutra/01-masa-make-america-safe-again-quacksutra-psychedelic-dub-banjo-1,L-152,MAWA (Make America Woke Again),MAWA (Make America Woke Again),Make your Own Bible,L-158,WRONG ID - FIXABLE
[10] MASA (Make America Safe Again) • QUACKsutra Psychedelic Booya Country BANJO,2211183593,https://soundcloud.com/bananasutra/10-masa-make-america-safe-again-quacksutra-psychedelic-booya-country-banjo-10,L-152,MAWA (Make America Woke Again),MAWA (Make America Woke Again),Make your Own Bible,L-158,WRONG ID - FIXABLE
[02] Joseph Campbell - Hold the Sacred - KNOWsutra Chillhop Piano Psy-LOFI,2158380459,https://soundcloud.com/bananasutra/02-joseph-campbell-hold-the-sacred-knowsutra-chillhop-piano-psy-lofi-2,L-153,Metaphors' Edge (Joseph Campbell's song),Metaphors' Edge (Joseph Campbell's song),Making Songs Like,L-160,WRONG ID - FIXABLE
Mind the Felon (three) • JAZZsutra,1955826383,https://soundcloud.com/bananasutra/3-mind-the-felon,L-154,Mind the Felon,Mind the Felon,Male Fantasies,L-161,WRONG ID - FIXABLE
Mind the Felon (two) • FOLKsutra,1955826395,https://soundcloud.com/bananasutra/2-mind-the-felon,L-154,Mind the Felon,Mind the Felon,Male Fantasies,L-161,WRONG ID - FIXABLE
Mind the Felon (one) • JAZZsutra,1955826387,https://soundcloud.com/bananasutra/1-mind-the-felon,L-154,Mind the Felon,Mind the Felon,Male Fantasies,L-161,WRONG ID - FIXABLE
"New Normalcy, Space Oddity ☰ DUBsutra",1990379075,https://soundcloud.com/bananasutra/new-normalcy-space-oddity-4,L-156,New Normalcy (Planet Earth to Higher Grounds),New Normalcy (Planet Earth to Higher Grounds),MAMA (Make America Mine Achtung),L-164,WRONG ID - FIXABLE
"New Normalcy, Space Oddity ☰ BANJOsutra",1990379163,https://soundcloud.com/bananasutra/new-normalcy-space-oddity-7,L-156,New Normalcy (Planet Earth to Higher Grounds),New Normalcy (Planet Earth to Higher Grounds),MAMA (Make America Mine Achtung),L-164,WRONG ID - FIXABLE
"[04] No, I'm Not Being Political • KNOWsutra Dubby Tzigane FOLK",2149725447,https://soundcloud.com/bananasutra/04-no-im-not-being-political-knowsutra-dubby-tzigane-folk-4,L-160,"No, I'm Not Being Political (CIRCA 2025)","No, I'm Not Being Political (CIRCA 2025)",Metaphors' Edge (Joseph Campbell's song),L-168,WRONG ID - FIXABLE
[01] Nous Sommes Le Feu - Chanson à la BLUESsutra - INDIE,2170697034,https://soundcloud.com/bananasutra/01-nous-sommes-le-feu-chanson-a-la-bluessutra-indie-1,L-162,Nous Sommes Le Feu,Nous Sommes Le Feu,More Than A Plate (Anthony Bourdain <3),L-170,WRONG ID - FIXABLE
"Ooh, Freedom ♛ BLUESsutra Soul (Public Domain Heavens)",2008831139,https://soundcloud.com/bananasutra/ooh-freedom-bluessutra-soul,L-164,"Oh, Freedom","Oh, Freedom",New Normalcy (Planet Earth to Higher Grounds),L-172,WRONG ID - FIXABLE
"[04] Okey Dokey, No It's Not • Jazzy LOFIsutra",2084862306,https://soundcloud.com/bananasutra/04-okey-dokey-no-its-not-jazzy-lofisutra-4,L-166,Okie Dokie (No It's Not),Okie Dokie (No It's Not),"No Fear, My Dear",L-174,WRONG ID - FIXABLE
"[02] Okey Dokey, No It's Not • Indie LOFIsutra",2084862300,https://soundcloud.com/bananasutra/02-okey-dokey-no-its-not-indie-lofisutra-2,L-166,Okie Dokie (No It's Not),Okie Dokie (No It's Not),"No Fear, My Dear",L-174,WRONG ID - FIXABLE
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",2084862303,https://soundcloud.com/bananasutra/03-okey-dokey-no-its-not-indie-lofisutra-3,L-166,Okie Dokie (No It's Not),Okie Dokie (No It's Not),"No Fear, My Dear",L-174,WRONG ID - FIXABLE
"[05] Okey Dokey, No It's Not • Jazzy LOFIsutra",2084862294,https://soundcloud.com/bananasutra/05-okey-dokey-no-its-not-jazzy-lofisutra-5,L-166,Okie Dokie (No It's Not),Okie Dokie (No It's Not),"No Fear, My Dear",L-174,WRONG ID - FIXABLE
[00] All I Want Is To Believe - CAT JAZZ BURLESQUEsutra,2115976194,https://soundcloud.com/bananasutra/00-all-i-want-is-to-believe-cat-jazz-burlesquesutra-1,L-170,Ordo Amoris (in Decay),Ordo Amoris in Decay (All I Want Is To Believe),Nous Sommes Le Feu,,WRONG ID - TITLE NOT IN SONGS
[01] Ordo Amoris In Decay - Gypsy Fado BURLESQUEsutra,2115976200,https://soundcloud.com/bananasutra/01-ordo-amoris-in-decay-gypsy-fado-burlesquesutra-2,L-170,Ordo Amoris (in Decay),Ordo Amoris in Decay (All I Want Is To Believe),Nous Sommes Le Feu,,WRONG ID - TITLE NOT IN SONGS
[02] Ordo Amoris In Decay - Oh Boy Accordion Cello BURLESQUEsutra,2115976188,https://soundcloud.com/bananasutra/02-ordo-amoris-in-decay-oh-boy-accordion-cello-burlesquesutra-3,L-170,Ordo Amoris (in Decay),Ordo Amoris in Decay (All I Want Is To Believe),Nous Sommes Le Feu,,WRONG ID - TITLE NOT IN SONGS
[05] Ordo Amoris In Decay - muse DUBsutra,2115976197,https://soundcloud.com/bananasutra/05-ordo-amoris-in-decay-muse-dubsutra-6,L-170,Ordo Amoris (in Decay),Ordo Amoris in Decay (All I Want Is To Believe),Nous Sommes Le Feu,,WRONG ID - TITLE NOT IN SONGS
[04] Ordo Amoris In Decay - Indie LOFIsutra,2115976191,https://soundcloud.com/bananasutra/04-ordo-amoris-in-decay-indie-lofisutra-5,L-170,Ordo Amoris (in Decay),Ordo Amoris in Decay (All I Want Is To Believe),Nous Sommes Le Feu,,WRONG ID - TITLE NOT IN SONGS
[10] PEDO Nation • Cello Trip Hop LOFI,2117874141,https://soundcloud.com/bananasutra/10-pedo-nation-cello-trip-hop-lofi-10,L-176,Pedo Nation (Felon Nation Redux),Pedo Nation (Felon Nation Redux),Open The Window,L-184,WRONG ID - FIXABLE
[13] PEDO Nation • High Drum Prayer MANTRA,2117874153,https://soundcloud.com/bananasutra/13-pedo-nation-high-drum-prayer-mantra-13,L-176,Pedo Nation (Felon Nation Redux),Pedo Nation (Felon Nation Redux),Open The Window,L-184,WRONG ID - FIXABLE
[06] I Wanted to Be the Poem - Bluesy Burlesque JAZZ,2082611484,https://soundcloud.com/bananasutra/06-i-wanted-to-be-the-poem-bluesy-burlesque-jazz-6,L-180,"Poem (I wanted to be, basically)","Poem (I wanted to be, basically)","Oy, We Care",L-188,WRONG ID - FIXABLE
Poetry Matters (1) ☰ BANJOsutra dream,2005804183,https://soundcloud.com/bananasutra/bananasutra-poetrymatters,L-181,Poetry Matters,Poetry Matters,Pablo's Grandeur,L-189,WRONG ID - FIXABLE
[01] Poetry Duende - DUBsutra,2104091958,https://soundcloud.com/bananasutra/01-poetry-duende-dubsutra-1,L-181,Poetry Matters,Poetry Matters,Pablo's Grandeur,L-189,WRONG ID - FIXABLE
[03] Poetry Duende - DUBsutra,2104091961,https://soundcloud.com/bananasutra/03-poetry-duende-dubsutra-3,L-181,Poetry Matters,Poetry Matters,Pablo's Grandeur,L-189,WRONG ID - FIXABLE
Poetry Matters • LOFI DUBsutra,2012288615,https://soundcloud.com/bananasutra/poetry-matters-o-mantra-1,L-181,Poetry Matters,Poetry Matters,Pablo's Grandeur,L-189,WRONG ID - FIXABLE
[01] Poetry Nah Lie - Ragga DUBsutra,2104099035,https://soundcloud.com/bananasutra/01-poetry-nah-lie-ragga-dubsutra-1,L-182,Poetry Nah Lie,Poetry Nah Lie,Peace Matters More,L-190,WRONG ID - FIXABLE
[02] Poetry Nah Lie - Ragga DUBsutra,2104099038,https://soundcloud.com/bananasutra/02-poetry-nah-lie-ragga-dubsutra-2,L-182,Poetry Nah Lie,Poetry Nah Lie,Peace Matters More,L-190,WRONG ID - FIXABLE
[03] Poetry Nah Lie - Ragga DUBsutra,2104099050,https://soundcloud.com/bananasutra/03-poetry-nah-lie-ragga-dubsutra-3,L-182,Poetry Nah Lie,Poetry Nah Lie,Peace Matters More,L-190,WRONG ID - FIXABLE
[06] Poetry Nah Lie - Ragga DUBsutra,2104099041,https://soundcloud.com/bananasutra/06-poetry-nah-lie-ragga-dubsutra-6,L-182,Poetry Nah Lie,Poetry Nah Lie,Peace Matters More,L-190,WRONG ID - FIXABLE
[02] Poetry Slow Burns - DUBsutra,2104095321,https://soundcloud.com/bananasutra/02-poetry-slow-burns-dubsutra-2,L-183,Poetry Slow Burns,Poetry Slow Burns,Peace Unseen,L-191,WRONG ID - FIXABLE
[03] Poetry Slow Burns - DUBsutra,2104095324,https://soundcloud.com/bananasutra/03-poetry-slow-burns-dubsutra-3,L-183,Poetry Slow Burns,Poetry Slow Burns,Peace Unseen,L-191,WRONG ID - FIXABLE
[01] Poetry Slow Burns  - Gold DUBsutra,2104095318,https://soundcloud.com/bananasutra/01-poetry-slow-burns-gold-dubsutra-1,L-183,Poetry Slow Burns,Poetry Slow Burns,Peace Unseen,L-191,WRONG ID - FIXABLE
[05] Poetry Slow Burns - Sweet DUBsutra,2104095327,https://soundcloud.com/bananasutra/05-poetry-slow-burns-sweet-dubsutra-5,L-183,Poetry Slow Burns,Poetry Slow Burns,Peace Unseen,L-191,WRONG ID - FIXABLE
Predators (why Kids Are Allowed To Die) • CELLOsutra,2003719715,https://soundcloud.com/bananasutra/predators-why-kids-are-1,L-186,Predators (Why War),Predators (Why War),"Philosophy, My Dear",L-194,WRONG ID - FIXABLE
"Pro-Life Means What, Honey • Jazzy Mantra DUBsutra (2)",2031314688,https://soundcloud.com/bananasutra/pro-life-means-what-honey-o,L-188,"Pro-life Means What, Honey?","Pro-life Means What, Honey?","Poem (I wanted to be, basically)",L-196,WRONG ID - FIXABLE
[01] Question Di Kingdom - Dub's the Path (Truth is the riddim) - Ragga DUBsutra,2085837549,https://soundcloud.com/bananasutra/01-question-di-kingdom-dubs-the-path-truth-is-the-riddim-ragga-dubsutra-1,L-191,Question Di Kingdom,Question Di Kingdom,Poetry Slow Burns,L-199,WRONG ID - FIXABLE
[3] Question Di Kingdom (2) • RAGGAsutra,2044681276,https://soundcloud.com/bananasutra/3-question-di-kingdom-2-o,L-191,Question Di Kingdom,Question Di Kingdom,Poetry Slow Burns,L-199,WRONG ID - FIXABLE
[04] Reason over Reverence - They said bow down but we rise 2 - DUBsutra,2085837552,https://soundcloud.com/bananasutra/04-reason-over-reverence-they-said-bow-down-but-we-rise-2-dubsutra-4,L-191,Question Di Kingdom,Question Di Kingdom,Poetry Slow Burns,L-199,WRONG ID - FIXABLE
[02] Question Di Kingdom - Dub's the Path (Truth is the riddim) - DUBsutra,2085837546,https://soundcloud.com/bananasutra/02-question-di-kingdom-dubs-the-path-truth-is-the-riddim-dubsutra-2,L-191,Question Di Kingdom,Question Di Kingdom,Poetry Slow Burns,L-199,WRONG ID - FIXABLE
[4] Question Di Kingdom (1) • RAGGAsutrawav,2044681272,https://soundcloud.com/bananasutra/4-question-di-kingdom-1-o,L-191,Question Di Kingdom,Question Di Kingdom,Poetry Slow Burns,L-199,WRONG ID - FIXABLE
[5] Dubbin' for Freedom • DUBsutra,2044681256,https://soundcloud.com/bananasutra/5-dubbin-for-freedom-o,L-191,Question Di Kingdom,Question Di Kingdom,Poetry Slow Burns,L-199,WRONG ID - FIXABLE
[8] Reason fi di win • RAGGAsutra,2044681264,https://soundcloud.com/bananasutra/8-reason-fi-di-win-o,L-191,Question Di Kingdom,Question Di Kingdom,Poetry Slow Burns,L-199,WRONG ID - FIXABLE
[06] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI,2266847465,https://soundcloud.com/bananasutra/06-question-the-nation-blowsutra-revolt-now-gipsy-indie-trip-hope-dub-lofi-6,L-192,Question The Nation,Question The Nation,Poets Hats,L-200,WRONG ID - FIXABLE
[09] Question The Nation • BLOWsutra (Revolt Now) SWK Dubby Raw Acoustic Bass Jazz LOFI,2266847453,https://soundcloud.com/bananasutra/09-question-the-nation-blowsutra-revolt-now-swk-dubby-raw-acoustic-bass-jazz-lofi-9,L-192,Question The Nation,Question The Nation,Poets Hats,L-200,WRONG ID - FIXABLE
[09] Rainbows in the Clouds • GLOWsutra Maya Mama Classic BLUES,2253218093,https://soundcloud.com/bananasutra/09-rainbows-in-the-clouds-glowsutra-maya-mama-classic-blues-9,L-194,Rainbows in the Clouds,Rainbows in the Clouds,Predators (Why War),L-202,WRONG ID - FIXABLE
[12] Rainbows in the Clouds • GLOWsutra Maya Mama Classic BLUES,2253218090,https://soundcloud.com/bananasutra/12-rainbows-in-the-clouds-glowsutra-maya-mama-classic-blues-12,L-194,Rainbows in the Clouds,Rainbows in the Clouds,Predators (Why War),L-202,WRONG ID - FIXABLE
[08] Rainbows in the Clouds • GLOWsutra Queen of Authentic Dubby Folk Classic BLUES,2253218078,https://soundcloud.com/bananasutra/08-rainbows-in-the-clouds-glowsutra-queen-of-authentic-dubby-folk-classic-blues-8,L-194,Rainbows in the Clouds,Rainbows in the Clouds,Predators (Why War),L-202,WRONG ID - FIXABLE
[01] Rainbows in the Clouds • GLOWsutra Folk Poetry Dubs the DUB,2253218081,https://soundcloud.com/bananasutra/01-rainbows-in-the-clouds-glowsutra-folk-poetry-dubs-the-dub-1,L-194,Rainbows in the Clouds,Rainbows in the Clouds,Predators (Why War),L-202,WRONG ID - FIXABLE
[02] Rainbows in the Clouds • GLOWsutra Gipsy Jazz Conscious Fusion LOFI,2253218087,https://soundcloud.com/bananasutra/02-rainbows-in-the-clouds-glowsutra-gipsy-jazz-conscious-fusion-lofi-2,L-194,Rainbows in the Clouds,Rainbows in the Clouds,Predators (Why War),L-202,WRONG ID - FIXABLE
[05] Rainbows in the Clouds • GLOWsutra Gipsy Jazz Conscious Fusion LOFI,2253218066,https://soundcloud.com/bananasutra/05-rainbows-in-the-clouds-glowsutra-gipsy-jazz-conscious-fusion-lofi-5,L-194,Rainbows in the Clouds,Rainbows in the Clouds,Predators (Why War),L-202,WRONG ID - FIXABLE
[04] Rainbows in the Clouds • GLOWsutra Gipsy Jazz Conscious Fusion LOFI,2253218105,https://soundcloud.com/bananasutra/04-rainbows-in-the-clouds-glowsutra-gipsy-jazz-conscious-fusion-lofi-4,L-194,Rainbows in the Clouds,Rainbows in the Clouds,Predators (Why War),L-202,WRONG ID - FIXABLE
Side A [03] BB is for Banned Books - SHOWsutra Gypsy Hip Hop Fusion BURLESQUE,2194994923,https://soundcloud.com/bananasutra/side-a-03-bb-is-for-banned-books-showsutra-gypsy-hip-hop-fusion-burlesque-3,L-195,Read Me Harder (BB is for Banned Books),Read Me Harder (BB is for Banned Books),Presidential Joke of The Year,L-203,WRONG ID - FIXABLE
Side A [05] READ ME HARDER (BB is for Banned Books) - SHOWsutra Gypsy Hip Hop Rebellion BURLESQUE,2194994919,https://soundcloud.com/bananasutra/side-a-05-read-me-harder-bb-is-for-banned-books-showsutra-gypsy-hip-hop-rebellion-burlesque-5,L-195,Read Me Harder (BB is for Banned Books),Read Me Harder (BB is for Banned Books),Presidential Joke of The Year,L-203,WRONG ID - FIXABLE
Side B [04] READ ME HARDER (BB for Banned Books) - SHOWsutra Psychedelic Destiny Banjo BLUES,2194994955,https://soundcloud.com/bananasutra/side-b-04-read-me-harder-bb-for-banned-books-showsutra-psychedelic-destiny-banjo-blues-13,L-195,Read Me Harder (BB is for Banned Books),Read Me Harder (BB is for Banned Books),Presidential Joke of The Year,L-203,WRONG ID - FIXABLE
Side A [06] READ ME HARDER (BB is for Banned Books) - SHOWsutra Gypsy Hip Hop Rebellion BURLESQUE,2194994927,https://soundcloud.com/bananasutra/side-a-06-read-me-harder-bb-is-for-banned-books-showsutra-gypsy-hip-hop-rebellion-burlesque-6,L-195,Read Me Harder (BB is for Banned Books),Read Me Harder (BB is for Banned Books),Presidential Joke of The Year,L-203,WRONG ID - FIXABLE
Side B [10] READ ME HARDER (BB for Banned Books) - SHOWsutra She Wanna Know Jazzy LoFi Indie DUB,2194994967,https://soundcloud.com/bananasutra/side-b-10-read-me-harder-bb-for-banned-books-showsutra-she-wanna-know-jazzy-lofi-indie-dub-19,L-195,Read Me Harder (BB is for Banned Books),Read Me Harder (BB is for Banned Books),Presidential Joke of The Year,L-203,WRONG ID - FIXABLE
[01] Reason over Reverence (No Need for Gods) • Banjo Blues FOLKsutra,2118490347,https://soundcloud.com/bananasutra/01-reason-over-reverence-no-need-for-gods-banjo-blues-folksutra-1,L-197,Reason Over Reverence,Reason Over Reverence,Project 2025 (Honky tonk dreams in the land of the free),L-205,WRONG ID - FIXABLE
[04] Reason over Reverence (No Need for Gods) • Cello Bass JAZZsutra,2118490335,https://soundcloud.com/bananasutra/04-reason-over-reverence-no-need-for-gods-cello-bass-jazzsutra-4,L-197,Reason Over Reverence,Reason Over Reverence,Project 2025 (Honky tonk dreams in the land of the free),L-205,WRONG ID - FIXABLE
[01] RhinoceroSS - BLOWsutra She Wanna Know Indie LOFI,2175964668,https://soundcloud.com/bananasutra/01-rhinoceross-blowsutra-she-wanna-know-indie-lofi-1,L-200,Rhinoceross,Rhinoceross,Question The Nation,L-208,WRONG ID - FIXABLE
"[01] Rise Up, You Naked People (Freedom Rings) - BLOWsutra Victor Hugo Revolution Ring FOLK",2267270705,https://soundcloud.com/bananasutra/01-rise-up-you-naked-people-freedom-rings-blowsutra-victor-hugo-revolution-ring-folk-1,L-201,"Rise Up, You Naked Peoples (Freedom Rings)","Rise Up, You Naked Peoples (Freedom Rings)",Rachel Barks,L-209,WRONG ID - FIXABLE
RUN v1 - cello mama,2098260693,https://soundcloud.com/bananasutra/run-v1-cello-mama-14,L-202,RUN (Now If You Can),RUN (Now If You Can),Rainbows in the Clouds,L-210,WRONG ID - FIXABLE
RUN v3  - Muse DUB (low),2098260672,https://soundcloud.com/bananasutra/run-v3-muse-dub-low-9,L-202,RUN (Now If You Can),RUN (Now If You Can),Rainbows in the Clouds,L-210,WRONG ID - FIXABLE
RUN v4 - WSWHFN DUB,2098260654,https://soundcloud.com/bananasutra/run-v4-wswhfn-dub-13,L-202,RUN (Now If You Can),RUN (Now If You Can),Rainbows in the Clouds,L-210,WRONG ID - FIXABLE
RUN v4 (2) [ordo Duende amoris],2098260696,https://soundcloud.com/bananasutra/run-v4-2-ordo-duende-amoris-20,L-202,RUN (Now If You Can),RUN (Now If You Can),Rainbows in the Clouds,L-210,WRONG ID - FIXABLE
RUN v2 - Muse DUB,2098260678,https://soundcloud.com/bananasutra/run-v2-muse-dub-7,L-202,RUN (Now If You Can),RUN (Now If You Can),Rainbows in the Clouds,L-210,WRONG ID - FIXABLE
RUN v5 (2) [ordo duende amoris],2098260717,https://soundcloud.com/bananasutra/run-v5-2-ordo-duende-amoris-22,L-202,RUN (Now If You Can),RUN (Now If You Can),Rainbows in the Clouds,L-210,WRONG ID - FIXABLE
RUN v2 - Duende Amoris FOLK,2098260714,https://soundcloud.com/bananasutra/run-v2-duende-amoris-folk-16,L-202,RUN (Now If You Can),RUN (Now If You Can),Rainbows in the Clouds,L-210,WRONG ID - FIXABLE
RUN V3 - Destiny BLUES (high),2098260705,https://soundcloud.com/bananasutra/run-v3-destiny-blues-high-5,L-202,RUN (Now If You Can),RUN (Now If You Can),Rainbows in the Clouds,L-210,WRONG ID - FIXABLE
[06] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Indie Chanson BURLESQUE,2210997722,https://soundcloud.com/bananasutra/06-secret-de-polichinelle-french-knowsutra-keep-it-real-psychedelic-gipsy-circus-indie-chanson-burlesque-6,L-204,Secret De Polichinelle,Secret De Polichinelle,Real Winners Dance,L-212,WRONG ID - FIXABLE
[07] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Piano BURLESQUE,2210997740,https://soundcloud.com/bananasutra/07-secret-de-polichinelle-french-knowsutra-keep-it-real-psychedelic-gipsy-circus-piano-burlesque-7,L-204,Secret De Polichinelle,Secret De Polichinelle,Real Winners Dance,L-212,WRONG ID - FIXABLE
[08] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Indie Piano BURLESQUE,2210997713,https://soundcloud.com/bananasutra/08-secret-de-polichinelle-french-knowsutra-keep-it-real-psychedelic-gipsy-circus-indie-piano-burlesque-8,L-204,Secret De Polichinelle,Secret De Polichinelle,Real Winners Dance,L-212,WRONG ID - FIXABLE
[01] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Accordion BURLESQUE,2210997734,https://soundcloud.com/bananasutra/01-secret-de-polichinelle-french-knowsutra-keep-it-real-psychedelic-gipsy-circus-accordion-burlesque-1,L-204,Secret De Polichinelle,Secret De Polichinelle,Real Winners Dance,L-212,WRONG ID - FIXABLE
[05] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Indie Chanson BURLESQUE,2210997719,https://soundcloud.com/bananasutra/05-secret-de-polichinelle-french-knowsutra-keep-it-real-psychedelic-gipsy-circus-indie-chanson-burlesque-5,L-204,Secret De Polichinelle,Secret De Polichinelle,Real Winners Dance,L-212,WRONG ID - FIXABLE
Seminal Bollocks  • DUBsutra,1991204227,https://soundcloud.com/bananasutra/seminal-bollocks-o-dubsutra,L-206,Seminal Bollocks,Seminal Bollocks,Relative Steve,L-214,WRONG ID - FIXABLE
[1] Serial BLOWERS (now twat?) • DUBsutra,2022663592,https://soundcloud.com/bananasutra/1-serial-blowers-now-twat-o,L-207,Serial BLOWerrr,Serial Blowers,Revolution's Lit,,WRONG ID - TITLE NOT IN SONGS
[05] All I Know - Shades of Fools • KNOWsutra Destiny BLUES,2215462529,https://soundcloud.com/bananasutra/05-all-i-know-shades-of-fools-knowsutra-destiny-blues-5,L-209,Shades of Fools (All I Know),Shades of Fools (All I Know),"Rise Up, You Naked Peoples (Freedom Rings)",L-217,WRONG ID - FIXABLE
[6] Shades of Fools • All I know is I dunno • Fastass BANJOsutra,2041627209,https://soundcloud.com/bananasutra/6-shades-of-fools-o-all-i-know,L-210,Shady Fools,Shady Fools,RUN (Now If You Can),L-218,WRONG ID - FIXABLE
[7] Shades of Fools • All I know is I dunno • Ragga DUBsutra High,2041627236,https://soundcloud.com/bananasutra/7-shades-of-fools-o-all-i-know,L-210,Shady Fools,Shady Fools,RUN (Now If You Can),L-218,WRONG ID - FIXABLE
[03] Sidération - The Sky Stood Still 4 - Revolution BLUESsutra,2102170023,https://soundcloud.com/bananasutra/03-sideration-the-sky-stood-still-4-revolution-bluessutra-3,L-216,Sidération (The Sky Stood Still),Sidération (The Sky Stood Still),Serial Blowers,L-224,WRONG ID - FIXABLE
[02] Sidération - The Sky Stood Still 2 - Revolution JAZZ BURLESQUEsutra,2102170017,https://soundcloud.com/bananasutra/02-sideration-the-sky-stood-still-2-revolution-jazzsutra-2,L-216,Sidération (The Sky Stood Still),Sidération (The Sky Stood Still),Serial Blowers,L-224,WRONG ID - FIXABLE
[05] Sidération - The Sky Stood Still 5 - Revolution FOLKsutra,2102170011,https://soundcloud.com/bananasutra/05-sideration-the-sky-stood-still-5-revolution-folksutra-5,L-216,Sidération (The Sky Stood Still),Sidération (The Sky Stood Still),Serial Blowers,L-224,WRONG ID - FIXABLE
"[01] Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Gospel BLUES",2241210056,https://soundcloud.com/bananasutra/01-sing-your-own-gospel-growsutra-god-etc-gipsy-gospel-blues-1,L-219,Sing Your Own Gospel,Sing Your Own Gospel,Shameless (DEFY),L-227,WRONG ID - FIXABLE
"[04] Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Piano JAZZ",2241210059,https://soundcloud.com/bananasutra/04-sing-your-own-gospel-growsutra-god-etc-gipsy-piano-jazz-4,L-219,Sing Your Own Gospel,Sing Your Own Gospel,Shameless (DEFY),L-227,WRONG ID - FIXABLE
"[06] Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Bass JAZZ",2241210071,https://soundcloud.com/bananasutra/06-sing-your-own-gospel-growsutra-god-etc-gipsy-bass-jazz-6,L-219,Sing Your Own Gospel,Sing Your Own Gospel,Shameless (DEFY),L-227,WRONG ID - FIXABLE
"[07] Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Bass JAZZ",2241210062,https://soundcloud.com/bananasutra/07-sing-your-own-gospel-growsutra-god-etc-gipsy-bass-jazz-7,L-219,Sing Your Own Gospel,Sing Your Own Gospel,Shameless (DEFY),L-227,WRONG ID - FIXABLE
"[02] So, What Is Racism • KNOWsutra Ethically Gipsy Fusion JAZZ",2291483498,https://soundcloud.com/bananasutra/02-so-what-is-racism-knowsutra-ethically-gipsy-fusion-jazz-2,L-220,"So, What Is Racism?","So, What Is Racism?",She Wears The Words,L-228,WRONG ID - FIXABLE
"[03] So, What Is Racism • KNOWsutra Ethically Gipsy Fusion JAZZ",2291483495,https://soundcloud.com/bananasutra/03-so-what-is-racism-knowsutra-ethically-gipsy-fusion-jazz-3,L-220,"So, What Is Racism?","So, What Is Racism?",She Wears The Words,L-228,WRONG ID - FIXABLE
"[17] So, What Is Racism? KNOWsutra Banjo Booya Folk Banjo Harmonica BLUES",2182601167,https://soundcloud.com/bananasutra/17-so-what-is-racism-knowsutra-banjo-booya-folk-banjo-harmonica-blues-17,L-220,"So, What Is Racism?","So, What Is Racism?",She Wears The Words,L-228,WRONG ID - FIXABLE
"[01] So, What Is Racism? KNOWsutra She Wanna Know Jazzy LoFi DUB",2182601131,https://soundcloud.com/bananasutra/01-so-what-is-racism-knowsutra-she-wanna-know-jazzy-lofi-dub-1,L-220,"So, What Is Racism?","So, What Is Racism?",She Wears The Words,L-228,WRONG ID - FIXABLE
"[03] So, What Is Racism? KNOWsutra Rebound & Rise Jazzy Ragga DUB",2182601119,https://soundcloud.com/bananasutra/03-so-what-is-racism-knowsutra-rebound-rise-jazzy-ragga-dub-3,L-220,"So, What Is Racism?","So, What Is Racism?",She Wears The Words,L-228,WRONG ID - FIXABLE
"[08] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ",2182601135,https://soundcloud.com/bananasutra/08-so-what-is-racism-knowsutra-gipsy-dub-jazz-8,L-220,"So, What Is Racism?","So, What Is Racism?",She Wears The Words,L-228,WRONG ID - FIXABLE
"[09] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ",2182601111,https://soundcloud.com/bananasutra/09-so-what-is-racism-knowsutra-gipsy-dub-jazz-9,L-220,"So, What Is Racism?","So, What Is Racism?",She Wears The Words,L-228,WRONG ID - FIXABLE
"[10] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ",2182601151,https://soundcloud.com/bananasutra/10-so-what-is-racism-knowsutra-gipsy-dub-jazz-10,L-220,"So, What Is Racism?","So, What Is Racism?",She Wears The Words,L-228,WRONG ID - FIXABLE
"[11] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ",2182601127,https://soundcloud.com/bananasutra/11-so-what-is-racism-knowsutra-gipsy-dub-jazz-11,L-220,"So, What Is Racism?","So, What Is Racism?",She Wears The Words,L-228,WRONG ID - FIXABLE
"[14] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ",2182601155,https://soundcloud.com/bananasutra/14-so-what-is-racism-knowsutra-gipsy-dub-jazz-14,L-220,"So, What Is Racism?","So, What Is Racism?",She Wears The Words,L-228,WRONG ID - FIXABLE
