ep_title,ep_url,sutra,genres,genres_full,track_count,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,lyrics_id,created_at,SC TRACKS
"Poem (I wanted to be, basically) ℘ EPx14 VOL.01",https://soundcloud.com/bananasutra/sets/poem-i-wanted-to-be-basically-epx14-vol01,GLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,PSYCHEDELIC",14,14,2385,20,0:46:15,https://i1.sndcdn.com/artworks-z3oqCWriMGQ0OJPD-bZzyHg-t500x500.png,L-180,2025-04-21 18:32,
Poetry Matters EP vol.3,https://soundcloud.com/bananasutra/sets/poetry-matters-ep-vol3,BOWsutra,"FOLK,LOFI,MANTRA","FOLK,LOFI,MANTRA",3,3,539,8,0:10:10,https://i1.sndcdn.com/artworks-2YAEhVqYbh7DwilS-Nd8dqg-t500x500.jpg,L-181,,Poetry Matters • LOFI DUBsutra
Poetry Matters ☰ BANJOsutra EPx2,https://soundcloud.com/bananasutra/sets/poetry-matters-banjosutra-ep,GLOWsutra,"BANJO,BLUES","BANJO,BLUES",3,5,766,9,0:11:40,https://i1.sndcdn.com/artworks-2YAEhVqYbh7DwilS-Nd8dqg-t500x500.jpg,L-181,,Poetry Matters (1) ☰ BANJOsutra dream
Poetry Matters ☲ EPx3 Vol.05 ☲ DUBsutra,https://soundcloud.com/bananasutra/sets/poetry-matters-epx3-vol05-dubsutra,GLOWsutra,DUB,DUB,3,3,2245,22,0:12:21,https://i1.sndcdn.com/artworks-abyBryFxsG9vVsON-VYqfCQ-t500x500.png,L-181,,"[03] Poetry Duende - DUBsutra,[01] Poetry Duende - DUBsutra"
Poetry Nah Lie ☲ EPx6 Vol.01 ☲ DUBsutra,https://soundcloud.com/bananasutra/sets/poetry-nah-lie-epx6-vol01-dubsutra,GLOWsutra,DUB,RAGGA,6,6,3403,39,0:21:43,https://i1.sndcdn.com/artworks-XirUpSPl2GiR23bD-IUcZyA-t500x500.png,L-182,,"[03] Poetry Nah Lie - Ragga DUBsutra,[06] Poetry Nah Lie - Ragga DUBsutra,[02] Poetry Nah Lie - Ragga DUBsutra,[01] Poetry Nah Lie - Ragga DUBsutra"
Poetry Slow Burns ☲ EPx5 Vol.01 ☲ DUBsutra,https://soundcloud.com/bananasutra/sets/poetry-slow-burns-epx5-vol01-dubsutra,GLOWsutra,DUB,DUB,5,5,4049,37,0:19:17,https://i1.sndcdn.com/artworks-kFKsDMSXWH3Vpk1z-DJlmNw-t500x500.png,L-183,,"[05] Poetry Slow Burns - Sweet DUBsutra,[03] Poetry Slow Burns - DUBsutra,[02] Poetry Slow Burns - DUBsutra,[01] Poetry Slow Burns  - Gold DUBsutra"
Predators (why war) EP x11 vol.2,https://soundcloud.com/bananasutra/sets/predators-why-war-ep-vol2,BLOWsutra,MANTRA,MANTRA,11,11,2152,23,0:38:38,https://i1.sndcdn.com/artworks-OWRInG4UzoJJhhFd-ho8qyg-t500x500.jpg,L-186,,Predators (why Kids Are Allowed To Die) • CELLOsutra
"Pro-life means what, honey?",https://soundcloud.com/bananasutra/sets/pro-life-means-what-honey,KNOWsutra,"BANJO,MANTRA","BANJO,MANTRA",6,6,1210,18,0:20:15,https://i1.sndcdn.com/artworks-6n9qPQKkYrr2fiIl-Ru83aw-t500x500.jpg,L-188,,
Question Di Kingdom EPx4 VOL.02,https://soundcloud.com/bananasutra/sets/question-di-kingdom-epx4-vol02,KNOWsutra,DUB,"DUB,RAGGA",4,4,4769,48,0:11:40,https://i1.sndcdn.com/artworks-di7zASJGwZPfXRsD-DluSHw-t500x500.png,L-191,,"[04] Reason over Reverence - They said bow down but we rise 2 - DUBsutra,[01] Question Di Kingdom - Dub's the Path (Truth is the riddim) - Ragga DUBsutra,[02] Question Di Kingdom - Dub's the Path (Truth is the riddim) - DUBsutra"
Question the Nation • EPx10 • BLOWsutra Psychedelic Dub Revolution,https://soundcloud.com/bananasutra/sets/question-the-nation-blowsutra-psychedelic-revolution-epx10,BLOWsutra,"BLUES,DUB,INDIE,JAZZ,LOFI","ACOUSTIC,BLUES,DUB,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,RAGGA,TRIP HOP",10,10,3981,44,0:35:59,https://i1.sndcdn.com/artworks-kMicgGnKLarUxkiZ-jURgUg-t500x500.png,L-192,,"[06] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI,[09] Question The Nation • BLOWsutra (Revolt Now) SWK Dubby Raw Acoustic Bass Jazz LOFI"
RHINOCEROSS ♦ EPx7 ♦ BLOWsutra Surreal Real Poetry,https://soundcloud.com/bananasutra/sets/rhinoceross-epx7-blowsutra-surreal-real-poetry,BLOWsutra,"BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,PSYCHEDELIC,ROCK",7,7,1751,22,0:33:21,https://i1.sndcdn.com/artworks-WaElY6xZh0PPyRbQ-4p9Ziw-t500x500.png,L-200,2025-09-24 17:55,[01] RhinoceroSS - BLOWsutra She Wanna Know Indie LOFI
"RUN (now, if you can)",https://soundcloud.com/bananasutra/sets/run-now-if-you-can,BLOWsutra,"BLUES,DUB,FOLK","BLUES,DUB,FOLK",22,22,9592,84,1:17:34,https://i1.sndcdn.com/artworks-5ysLQg1Z7QHERkaa-XU5K0Q-t500x500.jpg,L-202,,
SS Means Sacred Sp3rm ☠ BLOWsutra EPx19,https://soundcloud.com/bananasutra/sets/ss-means-sacred-sp3rm-blowsutra-epx19,BLOWsutra,"BURLESQUE,FOLK,INDIE,JAZZ,ROCK","BURLESQUE,FOLK,INDIE,JAZZ,ROCK",19,19,3997,38,1:02:31,https://i1.sndcdn.com/artworks-Ewv6TYyznUIgQm3O-4hTy5Q-t500x500.png,L-225,2025-06-28 21:33,"[10] SS Means Sacred Sp3rm • Oh Baby FOLK,[14] SS Means Sacred Sp3rm • Jazz INDIE,[04] SS Means Sacred Sp3rm • Piano Jazz BURLESQUE"
Segggsting • SHOWsutra EPx6 • French Burlesque Jazz Cabaret,https://soundcloud.com/bananasutra/sets/segggsting-showsutra-epx6-burlesque-jazz-cabaret,SHOWsutra,"BANJO,BURLESQUE,JAZZ","BANJO,BURLESQUE,CABARET,JAZZ",6,6,1239,6,0:21:22,https://i1.sndcdn.com/artworks-ysjQ1M8gFBitUZAA-QR72zg-t500x500.png,L-205,,
Sidération - The Sky Stood Still - EPx6 VOL. 2 of 4,https://soundcloud.com/bananasutra/sets/sideration-the-sky-stood-still-epx6-vol-2-of-4,BLOWsutra,JAZZ,JAZZ,6,6,2022,21,0:18:19,https://i1.sndcdn.com/artworks-gwDy1gyG7fsttlqv-odJ2KA-t500x500.png,L-216,,"[03] Sidération - The Sky Stood Still 4 - Revolution BLUESsutra,[02] Sidération - The Sky Stood Still 2 - Revolution JAZZ BURLESQUEsutra,[05] Sidération - The Sky Stood Still 5 - Revolution FOLKsutra"
"Sing Your Own Gospel • Vol. 2 EPx7 • GROWsutra (God, Etc) Revolutionary Gipsy JAZZ",https://soundcloud.com/bananasutra/sets/sing-your-own-gospel-vol-2-epx7-growsutra-god-etc-revolutionary-gipsy-jazz,GROWsutra,"BLUES,FOLK,INDIE,JAZZ","BLUES,FOLK,GIPSY,INDIE,JAZZ",7,7,6259,93,0:21:46,https://i1.sndcdn.com/artworks-kWzeemU5Sy6IEyqW-Ipy4sA-t500x500.png,L-219,,
"So, What Is Racism • EPx9 Vol. 2 • KNOWsutra Gipsy Jazz + LoFi",https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-jazz-lofi-epx9-vol2,KNOWsutra,"JAZZ,LOFI","GIPSY,JAZZ,LOFI",9,9,3988,36,0:29:01,https://i1.sndcdn.com/artworks-NK0wy8xSKMBP4LSI-DlE3WA-t500x500.png,L-220,,
Some Truths (Are Harder to Swallow) EPx7,https://soundcloud.com/bananasutra/sets/some-truths-are-harder-to-swallow-epx7,GROWsutra,"BLUES,INDIE,LOFI","BLUES,INDIE,LOFI",7,7,1190,7,0:21:48,https://i1.sndcdn.com/artworks-SUUIsI7woB0IboJy-gnp3pA-t500x500.jpg,L-222,2024-12-24 20:25,
Tell the Truth EP x4 BLUESsutra,https://soundcloud.com/bananasutra/sets/tell-the-truth-ep-x4-bluessutra,GROWsutra,"BANJO,BLUES,JAZZ","BANJO,BLUES,JAZZ",5,5,1291,21,0:18:54,https://i1.sndcdn.com/artworks-1orEckq5nx9HrqGz-OMASFw-t500x500.jpg,L-231,,"Feeel The Rhythm (Tell the Truth),Tell the Truth : BANJOsutra"
The Accordion of Ignorance EP X4,https://soundcloud.com/bananasutra/sets/the-accordion-of-ignorance-ep-x4,BLOWsutra,FOLK,FOLK,4,4,700,7,0:15:49,https://i1.sndcdn.com/artworks-ppd320RXiIyfcazy-2Vw1DA-t500x500.png,L-234,2024-12-11 21:36,
"The Atheist Tango • Vol. 2 EPx12  •  GROWsutra (God, Etc) Conscious Gipsy LoFi Burlesque Jazz",https://soundcloud.com/bananasutra/sets/the-atheist-tango-vol-2-epx12-growsutra-god-etc-conscious-gipsy-lofi-burlesque-jazz,GROWsutra,"BURLESQUE,JAZZ,LOFI","BURLESQUE,GIPSY,JAZZ,LOFI",12,12,13713,153,0:39:26,https://i1.sndcdn.com/artworks-eYKRlb3V6IdPR1u7-GGSyjw-t500x500.png,L-235,,
The Dystopian Quiz Song ★ EPx15 ★ Acoustic SOULsutra,https://soundcloud.com/bananasutra/sets/the-dystopian-quiz-song-epx15-acoustic-soulsutra,GLOWsutra,"BLUES,BURLESQUE,JAZZ,MANTRA","ACOUSTIC,BLUES,BURLESQUE,JAZZ,MANTRA",15,15,2969,14,0:46:20,https://i1.sndcdn.com/artworks-jQRym0eZpol8JOvs-sUKVsw-t500x500.png,L-238,2025-04-18 20:27,The Dystopian Quizz Song v3-2 ★ Blues Circus SOULsutra
The Love of a Dove ☩ EPx18 ☩ GROWsutra Peace Fusion Prayer,https://soundcloud.com/bananasutra/sets/the-love-of-a-dove-epx18-growsutra-peace-fusion-prayer,GROWsutra,"BLUES,DUB,FOLK,INDIE","BLUES,DUB,FADO,FOLK,INDIE,PSYCHEDELIC,RAGGA,SOUL",18,18,13382,162,0:55:13,https://i1.sndcdn.com/artworks-JAgkPz4F7h0eq74Z-njbS5Q-t500x500.png,L-244,,"[16] The Love Of A Dove - GROWsutra Dem Sed Psychedelic Ragga DUB,[08] The Love Of A Dove - GROWsutra Only The Brave PsyBluegrass Dubby BLUES,[02] The Love Of A Dove - GROWsutra Duende Amoris Fado Fiddle INDIE,[14] The Love Of A Dove - GROWsutra Feel Di Riddim Psychedelic Ragga DUB,[04] The Love Of A Dove - GROWsutra Mama-b-c Peace Cello INDIE,[09] The Love Of A Dove - GROWsutra Queen of Authentic Dubby Psychedelic BLUES,[11] The Love Of A Dove - GROWsutra Psychedelic Destiny BLUES"
Time for Rebel Romance ☆ EPx6 ☆ BLOWsutra (Revolt Now) Cabaret,https://soundcloud.com/bananasutra/sets/time-for-rebel-romance-epx6-blowsutra-revolt-now-cabaret,BLOWsutra,"BURLESQUE,DUB,INDIE,JAZZ,MANTRA,ROCK","BURLESQUE,CABARET,DUB,INDIE,JAZZ,MANTRA,PSYCHEDELIC,RAGGA,ROCK,TRIP HOP",6,6,10146,88,0:18:05,https://i1.sndcdn.com/artworks-FCpNyoKfIRn6bNzD-59cLWg-t500x500.png,L-257,,"[04] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) IBYN Psychedelic Piano Jazz BURLESQUE,[01] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Oh Boy Psychedelic Accordion Circus BURLESQUE,[05] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Accordion Ragga Burlesque DUB,[02] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Oh Boy Psychedelic Accordion Circus BURLESQUE"
Trump Derangement Syndrome ™ EPx7,https://soundcloud.com/bananasutra/sets/trump-derangement-syndrome-epx7,BLOWsutra,"BANJO,BURLESQUE,DUB,JAZZ,MANTRA","BANJO,BURLESQUE,DUB,JAZZ,MANTRA",7,7,1393,16,0:22:00,https://i1.sndcdn.com/artworks-Ys4zGlSmXhrD1HsT-Kvzuxg-t500x500.png,L-260,2025-06-18 17:12,
Trust No One EP x3 VOL.1 ☆ BLOWsutra Alternative Indie ROCK,https://soundcloud.com/bananasutra/sets/trust-no-one-ep-x3-vol1-blowsutra-alternative-indie-rock,BLOWsutra,"INDIE,JAZZ,ROCK","INDIE,JAZZ,ROCK",3,3,937,12,0:06:33,https://i1.sndcdn.com/artworks-zo2LcEgQQvZyFMXS-Hip2cg-t500x500.png,L-261,,"[2] Trust no one - BLOWsutra Udio ROCK,[1] Trust no one - BLOWsutra Suno JAZZ"
Truth Don't Care ✗ EPx2 ✗ KNOWsutra Psychedelic Muse Cabaret,https://soundcloud.com/bananasutra/sets/truth-dont-care-epx2-knowsutra-psychedelic-muse-cabaret,KNOWsutra,"BURLESQUE,JAZZ","BURLESQUE,CABARET,JAZZ,PSYCHEDELIC",2,2,373,3,0:06:52,https://i1.sndcdn.com/artworks-2pO2JGvoTeCfSURr-2A3VeA-t500x500.png,L-262,,
Tune in the Tender ☲ #GROWsutra EPx9,https://soundcloud.com/bananasutra/sets/tune-in-the-tender-growsutra-epx9,GROWsutra,"DUB,INDIE,LOFI","DUB,INDIE,LOFI",9,9,2843,31,0:36:05,https://i1.sndcdn.com/artworks-ayo6PDrn2o8EClWe-wyHddg-t500x500.png,L-264,,"[06] Tune in the Tender • Jazzy DUBsutra,[02] Tune in the Tender • LOFI JAZZsutra,[07] Tune in the Tender • Cello INDIEsutra,[01] Tune in the Tender • LOFI BLUESsutra"
"Two Things, Darling • EPx11 • KNOWsutra (Bertrand) Conscious Gipsy LoFi Blues INDIE",https://soundcloud.com/bananasutra/sets/two-things-darling-epx11-knowsutra-bertrand-conscious-gipsy-lofi-blues-indie,KNOWsutra,"BANJO,BLUES,DUB,INDIE,LOFI","BANJO,BLUES,DUB,FLAMENCO,GIPSY,INDIE,LOFI,PSYCHEDELIC,TRIP HOP",11,11,7975,72,0:43:01,https://i1.sndcdn.com/artworks-arUtRqgFTtrbCyLv-f6mbwA-t500x500.png,L-265,2026-01-01 22:37,
Untamed EP X3,https://soundcloud.com/bananasutra/sets/untamed-ep-x3,GROWsutra,INDIE,INDIE,3,3,521,2,0:07:37,https://i1.sndcdn.com/artworks-h4WvLIv6GtEpPvLT-kyZycQ-t500x500.png,L-267,2024-12-14 20:25,
WIN-WIN DUB EPx3 ⚭ French-English GROWsutra Fusion Soul,https://soundcloud.com/bananasutra/sets/win-win-dub-epx3-french-english-growsutra-fusion-soul,GROWsutra,DUB,"DUB,HIP HOP,RAGGA,SOUL",3,3,770,9,0:08:12,https://i1.sndcdn.com/artworks-oBETDaFyMMJRa4Qg-sDo0ng-t500x500.png,L-298,,[01] Win Win Dub ⚭ French GROWsutra Soulful Hip Hop Ragga DUB
We Live Not By Lies ⚬ EPx12 ⚬ GROWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/we-live-not-by-lies-epx12-growsutra-revolution-ring,GROWsutra,"BURLESQUE,DUB,INDIE,LOFI,ROCK","BURLESQUE,DUB,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",12,12,10982,108,0:34:57,https://i1.sndcdn.com/artworks-aUUxzKo6oEXsOIfq-vtqUJA-t500x500.png,L-273,,"[10] We Live Not By Lies - GROWsutra Post-Punk Rock Bar Girl BURLESQUE,[02] We Live Not By Lies - GROWsutra Pyschedelic Cello Dream Dub INDIE,[03] We Live Not By Lies - GROWsutra Psychedelic Piano Cello INDIE,[07] We Live Not By Lies - GROWsutra Tzigane Arabesk Fusion Indie LOFI,[01] We Live Not By Lies - GROWsutra Gipsy Poetry DUB,[04] We Live Not By Lies - GROWsutra Psychedelic Piano Cello INDIE,[11] We Live Not By Lies - GROWsutra IBYN Post-Punk BURLESQUE ROCK"
Wet (Prickly) Peaches vol.2,https://soundcloud.com/bananasutra/sets/wet-prickly-peaches-vol2,FLOWsutra,BLUES,BLUES,9,9,2069,33,0:27:28,https://i1.sndcdn.com/artworks-y6GNuYSUFwSvEtI4-VH6lnQ-t500x500.jpg,L-276,2025-02-08 23:13,Wet Peaches • Blues BANJOsutra
What It's About • Vol. 02 EPx6 • BLOWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/what-its-about-vol-02-epx6-blowsutra-revolution-ring,BLOWsutra,"BANJO,BLUES,BURLESQUE,JAZZ","BANJO,BLUES,BURLESQUE,JAZZ,PSYCHEDELIC,TRIP HOP",6,6,4860,73,0:25:11,https://i1.sndcdn.com/artworks-f5X1h7BNCNHQw6au-Qj1DyQ-t500x500.png,L-279,2025-11-20 22:24,"[03] What It's About • Vol. 02 • BLOWsutra Revolution Ring Piano Jazz BURLESQUE,[04] What It's About • Vol. 02 • BLOWsutra Revolution Ring Psychedelic Piano Trip Hop Blues JAZZ,[01] What It's About • Vol. 02 • BLOWsutra Revolution Ring Piano Jazz BURLESQUE,[05] What It's About • Vol. 02 • BLOWsutra Revolution Ring Psychedelic BANJO Trip Hop Blues JAZZ"
What's F-A-S-C-I-S-T? EPx8 VOL. 1 ☆ BLOWsutra JAZZ FOLK Fusion,https://soundcloud.com/bananasutra/sets/whats-f-a-s-c-i-s-t-epx9-vol-1-blowsutra-jazz-folk-fusion,BLOWsutra,"BURLESQUE,FOLK,JAZZ,LOFI","BURLESQUE,COUNTRY,FOLK,JAZZ,LOFI",8,8,1549,11,0:25:17,https://i1.sndcdn.com/artworks-ovG5pHzgSSHWXS4C-9duL4w-t500x500.png,L-283,,
When Did Seduction Become so Untrue? EPx16 Vol. 02 ䷶ KNOWsutra Flamenco Techno,https://soundcloud.com/bananasutra/sets/when-did-seduction-become-so-untrue-how-do-kids-learn-now-epx16-vol-02-knowsutra-flamenco-techno,KNOWsutra,"INDIE,WORLD","FADO,FLAMENCO,GIPSY",16,16,3352,21,1:12:03,https://i1.sndcdn.com/artworks-vJJyHyvScNYFs8IL-ASDhig-t500x500.png,L-284,,[11] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno Arabesk WORLD 11
When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,SHOWsutra,"BURLESQUE,DUB,JAZZ","BURLESQUE,DUB,JAZZ",9,9,2352,20,0:29:29,https://i1.sndcdn.com/artworks-9BOw1039glUsyHSi-RcOVWw-t500x500.png,L-285,,"When We Duende 3 - FLOWsutra DUB,When We Duende 4 - SHOWsutra JAZZ DUB"
Where Hope Expires ℧ EPx8 VOL.02,https://soundcloud.com/bananasutra/sets/where-hope-expires-epx8-vol02,BLOWsutra,"DUB,FOLK,INDIE,JAZZ","DUB,FOLK,INDIE,JAZZ",8,8,1752,21,0:26:33,https://i1.sndcdn.com/artworks-RDHQvbzOVwhs5g5O-y1W0yw-t500x500.png,L-287,,"Where Hope Expires - Queen of Authentic FOLK,Where Hope Expires - dem sed Dub INDIE FOLK,Where Hope Expires - Piano CAT JAZZ"
Where We Begin (Preakly Peaches) EPx4,https://soundcloud.com/bananasutra/sets/where-we-begin-preakly-peaches-epx4,FLOWsutra,"BURLESQUE,DUB","BURLESQUE,DUB",4,4,774,9,0:10:39,https://i1.sndcdn.com/artworks-jm4lztgC6B1n1CHp-ql6gNg-t500x500.jpg,L-288,2024-12-23 12:00,Where We Begin (one) : BURLESQUEsutra
Who Knows Where How Happiness Truly Grows ☰ GROWsutra EPx29,https://soundcloud.com/bananasutra/sets/who-knows-where-how-happiness-truly-grows-growsutra-epx29,GROWsutra,"BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA",29,29,5449,45,1:48:44,https://i1.sndcdn.com/artworks-Ooj55UF0JzVS0KFh-9aN0SA-t500x500.png,L-291,,[18] Who Knows Where How Happiness Truly Grows • DUENDE FOLK
Who Needs a Big D? EP x8 VOL. 1 - JAZZ 'n DUB,https://soundcloud.com/bananasutra/sets/who-needs-a-big-d-ep-x8-vol-1-jazz-n-dub,SHOWsutra,"BURLESQUE,DUB,FOLK,JAZZ,LOFI","BURLESQUE,DUB,FOLK,JAZZ,LOFI",8,8,1836,16,0:25:49,https://i1.sndcdn.com/artworks-jhyk7fARubhfUtQC-VqNUCQ-t500x500.png,L-292,,[1] Who Needs a Big D? OG BURLESQUE
Who's Your Vladdy? EPx10 ☿ BLOWsutra World Peace Fusion Indie,https://soundcloud.com/bananasutra/sets/whos-your-vladdy-epx10-blowsutra-world-peace-fusion-indie,BLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BANJO,BLUES,BURLESQUE,DUB,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK,SOUL",10,10,2401,25,0:43:06,https://i1.sndcdn.com/artworks-HdcKeFj5zjo8xoo9-37TalQ-t500x500.png,L-293,,"[08] Who's Your Vladdy • BLOWsutra Psychedelic Poetry Folk DUB,[07] Who's Your Vladdy • BLOWsutra Psychedelic Poetry Folk DUB,[04] Who's Your Vladdy • BLOWsutra Psychedelic World Soul FUSION"
Who's Your Vladdy? EPx2 VOL.02 ☿ BLOWsutra World Peace LOFI + ROCK,https://soundcloud.com/bananasutra/sets/whos-your-vladdy-epx2-vol02-blowsutra-world-peace-lofi-rock,BLOWsutra,"BURLESQUE,LOFI,ROCK","BURLESQUE,GIPSY,LOFI,PSYCHEDELIC,PUNK,ROCK",2,2,672,9,0:08:37,https://i1.sndcdn.com/artworks-301rwrEjz0M0tuZV-1dVJMg-t500x500.png,L-293,2025-09-20 18:14,Who's Your Vladdy BLOWsutra Psychedelic Burlesque Punk ROCK
"Why Trust an Old, Mean Religion? EPx9 VOL. 01",https://soundcloud.com/bananasutra/sets/why-trust-an-old-mean-religion-epx9-vol-01,GROWsutra,"BANJO,BLUES,DUB,FOLK,INDIE,LOFI","BANJO,BLUES,DUB,FOLK,INDIE,LOFI,SOUL",9,9,1764,13,0:29:51,https://i1.sndcdn.com/artworks-Z6c6IDbs2ejUVhp8-iueiCg-t500x500.png,L-294,,
Why You Lie (to the People's Face) EP x7 ☠ QUACKsutra,https://soundcloud.com/bananasutra/sets/why-you-lie-to-the-peoples-face-quacksutra,BLOWsutra,"BURLESQUE,FOLK,INDIE","BURLESQUE,FOLK,HIP HOP,INDIE,RAGGA",7,7,1472,15,0:21:42,https://i1.sndcdn.com/artworks-OY8Egh3zRPXQxH74-PbCZmw-t500x500.png,L-296,,
Woke 'em Whacks EPx4 : BLUES & DUBsutra (Music Therapy),https://soundcloud.com/bananasutra/sets/woke-em-whacks-epx4-blues-dubsutra-music-therapy,BLOWsutra,BLUES,BLUES,4,4,1096,19,0:12:56,https://i1.sndcdn.com/artworks-w61imgKjvg3ASHMz-HXgbbA-t500x500.jpg,L-300,,"Woke-N-Whack-A-Musk ☆ BLUESsutra (1),Woke-N-Whack-A-Musk ☆ BLUESsutra (2),Woke-N-Whack-A-Musk ☆ DUBsutra (2)"
some songs are more fun than others EP x8 ∞,https://soundcloud.com/bananasutra/sets/some-songs-are-more-fun-than-others-ep,SHOWsutra,JAZZ,JAZZ,8,8,1824,30,0:23:33,https://i1.sndcdn.com/artworks-nykdkPQFrFTjZX28-gv5jEA-t500x500.jpg,L-221,,"Some Songs Are More JAZZ Than Others : JAZZsutra,Some Songs Are More POOH Than Others : DUBsutra,Some Songs Are More WOMP Than Others : CIRCUSsutra"
A Man's a Man and A' That (à la bananasutra) EPx3 - VOL. 02 - Revolution Forever,https://soundcloud.com/bananasutra/sets/a-mans-a-man-and-a-that-a-la-bananasutra-epx3-vol-02-revolution-forever,BLOWsutra,"LOFI,MANTRA","LOFI,MANTRA,TRIP HOP",3,3,931,9,0:09:42,https://i1.sndcdn.com/artworks-1bqixGWYedpZR647-tZkbFA-t500x500.png,L-5,,[02] A Man's a Man and A' That - VOL. 02 - A Spin on Robert Burns' Revolutionary Song - Capela MANTRA LOFI
ABCs of Kindness - KNOWsutra,https://soundcloud.com/bananasutra/sets/abcs-of-kindness-knowsutra,KNOWsutra,"INDIE,BURLESQUE","INDIE,BURLESQUE",10,10,1956,13,0:30:28,https://i1.sndcdn.com/artworks-OJbXzv5DEM6ihALr-CtrAEg-t500x500.jpg,L-9,,ABC Of Kindness - A Is For Always Speak From Your Heart - DUBsutra (1)
El Papito Leo Es No MAGA Show ☰ KNOWsutra EPx6,https://soundcloud.com/bananasutra/sets/el-papito-leo-es-no-maga-show-knowsutra-epx6,KNOWsutra,"DUB,INDIE,JAZZ","DUB,INDIE,JAZZ",6,6,3623,24,0:15:38,https://i1.sndcdn.com/artworks-pO4mbYYB5FWshxlE-Emrw6Q-t500x500.png,L-65,2025-06-23 22:28,"[03] El Papito Leo es No MAGA Show - Muse DUB,[01] El Papito no es loco - Latin JAZZ,[06] El Papito Leo es No MAGA Show - Cello INDIE,[02] El Papito Leo es No MAGA Show - Muse DUB"
"En Vrai, On Est Tous Frères ䷁ FRENCH BLUESsutra EPx5",https://soundcloud.com/bananasutra/sets/en-vrai-on-est-tous-freres-banjo-frenchsutra-epx5,KNOWsutra,"BANJO,BLUES,FOLK,LOFI,MANTRA","BANJO,BLUES,FOLK,LOFI,MANTRA",5,5,1334,24,0:16:26,https://i1.sndcdn.com/artworks-LV5LoqM7mHhduC2y-UvDK3w-t500x500.jpg,L-66,,
Read Me Harder (BB is for Banned Books) ☆ SHOWsutra Side A+B EPx19,https://soundcloud.com/bananasutra/sets/read-me-harder-bb-is-for-banned-books-showsutra-side-ab-epx19,SHOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BANJO,BLUES,BURLESQUE,COUNTRY,DUB,FOLK,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,ROCK",19,19,9646,67,1:02:22,https://i1.sndcdn.com/artworks-AsBdOuYSmx4CVzKs-Y8zKhQ-t500x500.png,L-195,,"Side B [10] READ ME HARDER (BB for Banned Books) - SHOWsutra She Wanna Know Jazzy LoFi Indie DUB,Side B [04] READ ME HARDER (BB for Banned Books) - SHOWsutra Psychedelic Destiny Banjo BLUES,Side A [06] READ ME HARDER (BB is for Banned Books) - SHOWsutra Gypsy Hip Hop Rebellion BURLESQUE,Side A [03] BB is for Banned Books - SHOWsutra Gypsy Hip Hop Fusion BURLESQUE,Side A [05] READ ME HARDER (BB is for Banned Books) - SHOWsutra Gypsy Hip Hop Rebellion BURLESQUE"
Seminal Bollocks EP,https://soundcloud.com/bananasutra/sets/seminal-bollocks-ep,GROWsutra,ROCK,ROCK,2,2,573,10,0:05:05,https://i1.sndcdn.com/artworks-Ik066z1d2sgR1wBb-CC1jVQ-t500x500.jpg,L-206,,Seminal Bollocks  • DUBsutra
"They Call It Freedom (Oh Hi, Sweet Honey Bun) ✯ BLOWsutra (Revolt Now) EPx11",https://soundcloud.com/bananasutra/sets/they-call-it-freedom-oh-hi-sweet-honey-bun-blowsutra-revolt-now-epx11,BLOWsutra,"BLUES,BURLESQUE,FOLK,INDIE,LOFI","BLUES,BURLESQUE,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,TRIP HOP",11,11,6575,79,0:36:40,https://i1.sndcdn.com/artworks-kwu5kFHr0XzItgSe-7wgK2Q-t500x500.png,L-254,,
